,Aircraft,Flight Phase,Date,Fault Text,Report Maintenance
2942,2640,Taxi-Out,2006-10-18 15:40:00,,RMA_A_System1
2943,2640,Taxi-Out,2006-10-18 15:40:00,,RMA_B_System1
2944,2640,Taxi-Out,2006-10-19 04:24:00,,RMA_A_System1
2945,2640,Taxi-Out,2006-10-19 04:24:00,,RMA_B_System1
2946,2640,Engine Start,2006-10-19 16:29:00,,RMA_C_System1
2947,2640,Engine Start,2006-10-20 06:37:00,,RMA_C_System1
2948,2640,Engine Start,2006-10-20 06:41:00,,RMA_C_System1
2949,2640,Taxi-Out,2006-10-22 08:48:00,,RMA_A_System1
2950,2640,Taxi-Out,2006-10-22 08:48:00,,RMA_B_System1
2951,2640,Taxi-Out,2006-10-22 22:07:00,,RMA_A_System1
2952,2640,Taxi-Out,2006-10-22 22:07:00,,RMA_B_System1
2953,2640,Taxi-Out,2006-10-23 10:46:00,,RMA_A_System1
2954,2640,Taxi-Out,2006-10-23 10:46:00,,RMA_B_System1
2955,2640,Taxi-Out,2006-10-23 21:20:00,,RMA_A_System1
2956,2640,Taxi-Out,2006-10-23 21:20:00,,RMA_B_System1
2957,2640,Engine Start,2006-10-24 07:52:00,,RMA_C_System1
2958,2640,Taxi-Out,2006-10-24 20:49:00,,RMA_A_System1
2959,2640,Taxi-Out,2006-10-24 20:49:00,,RMA_B_System1
2960,2640,Engine Start,2006-10-25 12:41:00,,RMA_C_System1
2961,2640,Engine Start,2006-10-26 02:01:00,,RMA_C_System1
2962,2640,Engine Start,2006-10-26 15:19:00,,RMA_C_System1
2963,2640,Taxi-Out,2006-10-27 02:45:00,,RMA_A_System1
2964,2640,Taxi-Out,2006-10-27 02:45:00,,RMA_B_System1
2965,2640,Engine Start,2006-10-27 15:39:00,,RMA_C_System1
2966,2640,Engine Start,2006-10-28 03:13:00,,RMA_C_System1
2967,2640,Taxi-Out,2006-10-28 15:26:00,,RMA_A_System1
2968,2640,Taxi-Out,2006-10-28 15:26:00,,RMA_B_System1
2969,2640,Taxi-Out,2006-10-29 04:37:00,,RMA_A_System1
2970,2640,Taxi-Out,2006-10-29 04:37:00,,RMA_B_System1
2971,2640,Taxi-Out,2006-10-30 10:43:00,,RMA_A_System1
2972,2640,Taxi-Out,2006-10-30 10:43:00,,RMA_B_System1
2973,2640,Taxi-Out,2006-10-30 23:54:00,,RMA_A_System1
2974,2640,Taxi-Out,2006-10-30 23:54:00,,RMA_B_System1
2975,2640,Taxi-Out,2006-10-31 15:32:00,,RMA_A_System1
2976,2640,Taxi-Out,2006-10-31 15:32:00,,RMA_B_System1
2977,2640,Taxi-Out,2006-11-01 02:39:00,,RMA_A_System1
2978,2640,Taxi-Out,2006-11-01 02:39:00,,RMA_B_System1
2979,2640,Taxi-Out,2006-11-01 12:27:00,,RMA_A_System1
2980,2640,Taxi-Out,2006-11-01 12:27:00,,RMA_B_System1
2981,2640,Taxi-Out,2006-11-02 02:05:00,,RMA_A_System1
2982,2640,Taxi-Out,2006-11-02 02:05:00,,RMA_B_System1
2983,2640,Taxi-Out,2006-11-02 15:33:00,,RMA_A_System1
2984,2640,Taxi-Out,2006-11-02 15:33:00,,RMA_B_System1
2985,2640,Engine Start,2006-11-03 04:31:00,,RMA_C_System1
2986,2640,Leg Transition,2006-11-03 19:32:00,,RMA_C_System1
2987,2640,Leg Transition,2006-11-04 16:01:00,,RMA_C_System1
2988,2640,Engine Start,2006-11-05 07:57:00,,RMA_C_System1
2989,2640,Taxi-Out,2006-11-05 20:45:00,,RMA_A_System1
2990,2640,Leg Transition,2006-11-05 20:45:00,,RMA_C_System1
2991,2640,Taxi-Out,2006-11-05 20:45:00,,RMA_B_System1
2992,2640,Taxi-Out,2006-11-06 11:15:00,,RMA_A_System1
2993,2640,Taxi-Out,2006-11-06 11:15:00,,RMA_B_System1
2994,2640,Taxi-Out,2006-11-06 21:33:00,,RMA_A_System1
2995,2640,Taxi-Out,2006-11-06 21:33:00,,RMA_B_System1
2996,2640,Taxi-Out,2006-11-07 10:49:00,,RMA_A_System1
2997,2640,Taxi-Out,2006-11-07 10:49:00,,RMA_B_System1
2998,2640,Taxi-Out,2006-11-07 21:32:00,,RMA_A_System1
2999,2640,Taxi-Out,2006-11-07 21:32:00,,RMA_B_System1
3000,2640,Taxi-Out,2006-11-08 07:56:00,,RMA_A_System1
3001,2640,Taxi-Out,2006-11-08 07:56:00,,RMA_B_System1
3002,2640,Taxi-Out,2006-11-08 19:48:00,,RMA_A_System1
3003,2640,Taxi-Out,2006-11-08 19:48:00,,RMA_B_System1
3004,2640,Taxi-Out,2006-11-09 12:42:00,,RMA_A_System1
3005,2640,Taxi-Out,2006-11-09 12:42:00,,RMA_B_System1
3006,2640,Engine Start,2006-11-10 01:20:00,,RMA_C_System1
3007,2640,Taxi-Out,2006-11-10 15:24:00,,RMA_A_System1
3008,2640,Taxi-Out,2006-11-10 15:24:00,,RMA_B_System1
3009,2640,Engine Start,2006-11-11 04:40:00,,RMA_C_System1
3010,2640,Engine Start,2006-11-11 17:55:00,,RMA_C_System1
3011,2640,Taxi-Out,2006-11-12 03:23:00,,RMA_A_System1
3012,2640,Taxi-Out,2006-11-12 03:23:00,,RMA_B_System1
3013,2640,Engine Start,2006-11-12 16:22:00,,RMA_C_System1
3014,2640,Engine Start,2006-11-13 03:09:00,,RMA_C_System1
3015,2640,Engine Start,2006-11-13 15:53:00,,RMA_C_System1
3016,2640,Taxi-Out,2006-11-14 04:38:00,,RMA_A_System1
3017,2640,Taxi-Out,2006-11-14 04:38:00,,RMA_B_System1
3018,2640,Taxi-Out,2006-11-15 15:28:00,,RMA_A_System1
3019,2640,Taxi-Out,2006-11-15 15:28:00,,RMA_B_System1
3020,2640,Taxi-Out,2006-11-16 04:11:00,,RMA_A_System1
3021,2640,Taxi-Out,2006-11-16 04:11:00,,RMA_B_System1
3022,2640,Taxi-Out,2006-11-16 17:46:00,,RMA_A_System1
3023,2640,Taxi-Out,2006-11-16 17:46:00,,RMA_B_System1
3024,2640,Taxi-Out,2006-11-17 04:36:00,,RMA_A_System1
3025,2640,Taxi-Out,2006-11-17 04:36:00,,RMA_B_System1
3026,2640,Taxi-Out,2006-11-17 16:09:00,,RMA_A_System1
3027,2640,Taxi-Out,2006-11-17 16:09:00,,RMA_B_System1
3028,2640,Taxi-Out,2006-11-18 02:53:00,,RMA_A_System1
3029,2640,Taxi-Out,2006-11-18 02:53:00,,RMA_B_System1
3030,2640,Taxi-Out,2006-11-18 13:30:00,,RMA_A_System1
3031,2640,Taxi-Out,2006-11-18 13:30:00,,RMA_B_System1
3032,2640,Taxi-Out,2006-11-19 00:22:00,,RMA_A_System1
3033,2640,Taxi-Out,2006-11-19 00:22:00,,RMA_B_System1
3034,2640,Taxi-Out,2006-11-19 15:29:00,,RMA_A_System1
3035,2640,Taxi-Out,2006-11-19 15:29:00,,RMA_B_System1
3036,2640,Taxi-Out,2006-11-20 04:19:00,,RMA_A_System1
3037,2640,Taxi-Out,2006-11-20 04:19:00,,RMA_B_System1
3038,2640,Taxi-Out,2006-11-20 18:57:00,,RMA_A_System1
3039,2640,Taxi-Out,2006-11-20 18:57:00,,RMA_B_System1
3040,2640,Taxi-Out,2006-11-21 06:18:00,,RMA_A_System1
3041,2640,Taxi-Out,2006-11-21 06:18:00,,RMA_B_System1
3042,2640,Taxi-Out,2006-11-21 19:34:00,,RMA_A_System1
3043,2640,Taxi-Out,2006-11-21 19:34:00,,RMA_B_System1
3044,2640,Engine Start,2006-11-22 15:20:00,,RMA_C_System1
3045,2640,Taxi-Out,2006-11-23 12:39:00,,RMA_A_System1
3046,2640,Taxi-Out,2006-11-23 12:39:00,,RMA_B_System1
3047,2640,Taxi-Out,2006-11-24 01:29:00,,RMA_A_System1
3048,2640,Taxi-Out,2006-11-24 01:29:00,,RMA_B_System1
3049,2640,Taxi-Out,2006-11-24 15:38:00,,RMA_A_System1
3050,2640,Taxi-Out,2006-11-24 15:38:00,,RMA_B_System1
3051,2640,Engine Start,2006-11-25 04:38:00,,RMA_C_System1
3052,2640,Taxi-Out,2006-11-25 19:27:00,,RMA_A_System1
3053,2640,Taxi-Out,2006-11-25 19:27:00,,RMA_B_System1
3054,2640,Taxi-Out,2006-11-26 15:53:00,,RMA_A_System1
3055,2640,Taxi-Out,2006-11-26 15:53:00,,RMA_B_System1
3056,2640,Leg Transition,2006-11-28 15:20:00,,RMA_C_System1
3057,2640,Taxi-Out,2006-11-29 02:38:00,,RMA_A_System1
3058,2640,Taxi-Out,2006-11-29 02:38:00,,RMA_B_System1
3059,2640,Taxi-Out,2006-11-29 15:22:00,,RMA_A_System1
3060,2640,Taxi-Out,2006-11-29 15:22:00,,RMA_B_System1
3061,2640,Taxi-Out,2006-11-30 04:34:00,,RMA_A_System1
3062,2640,Taxi-Out,2006-11-30 04:34:00,,RMA_B_System1
3063,2640,Taxi-Out,2006-11-30 04:37:00,,RMA_A_System1
3064,2640,Taxi-Out,2006-11-30 04:37:00,,RMA_B_System1
3065,2640,Taxi-Out,2006-11-30 20:44:00,,RMA_A_System1
3066,2640,Taxi-Out,2006-11-30 20:44:00,,RMA_B_System1
3067,2640,Engine Start,2006-12-01 07:34:00,,RMA_C_System1
3068,2640,Taxi-Out,2006-12-01 19:49:00,,RMA_A_System1
3069,2640,Taxi-Out,2006-12-01 19:49:00,,RMA_B_System1
3070,2640,Taxi-Out,2006-12-02 06:30:00,,RMA_A_System1
3071,2640,Taxi-Out,2006-12-02 06:30:00,,RMA_B_System1
3072,2640,Taxi-Out,2006-12-03 12:05:00,,RMA_A_System1
3073,2640,Engine Start,2006-12-03 12:05:00,,RMA_C_System1
3074,2640,Taxi-Out,2006-12-03 12:05:00,,RMA_B_System1
3075,2640,Engine Start,2006-12-04 01:57:00,,RMA_C_System1
3076,2640,Taxi-Out,2006-12-04 12:41:00,,RMA_A_System1
3077,2640,Taxi-Out,2006-12-04 12:41:00,,RMA_B_System1
3078,2640,Taxi-Out,2006-12-05 01:21:00,,RMA_A_System1
3079,2640,Taxi-Out,2006-12-05 01:21:00,,RMA_B_System1
3080,2640,Taxi-Out,2006-12-05 15:23:00,,RMA_A_System1
3081,2640,Taxi-Out,2006-12-05 15:23:00,,RMA_B_System1
3082,2640,Taxi-Out,2006-12-06 04:27:00,,RMA_A_System1
3083,2640,Taxi-Out,2006-12-06 04:27:00,,RMA_B_System1
3084,2640,Engine Start,2006-12-06 18:55:00,,RMA_C_System1
3085,2640,Taxi-Out,2006-12-07 06:32:00,,RMA_A_System1
3086,2640,Taxi-Out,2006-12-07 06:32:00,,RMA_B_System1
3087,2640,Taxi-Out,2006-12-07 06:36:00,,RMA_A_System1
3088,2640,Taxi-Out,2006-12-07 06:36:00,,RMA_B_System1
3089,2640,Taxi-Out,2006-12-08 08:22:00,,RMA_A_System1
3090,2640,Taxi-Out,2006-12-08 08:22:00,,RMA_B_System1
3091,2640,Engine Start,2006-12-08 21:37:00,,RMA_C_System1
3092,2640,Taxi-Out,2006-12-09 15:59:00,,RMA_A_System1
3093,2640,Taxi-Out,2006-12-09 15:59:00,,RMA_B_System1
3094,2640,Taxi-Out,2006-12-10 02:47:00,,RMA_A_System1
3095,2640,Taxi-Out,2006-12-10 02:47:00,,RMA_B_System1
3096,2640,Taxi-Out,2006-12-10 12:54:00,,RMA_A_System1
3097,2640,Taxi-Out,2006-12-10 12:54:00,,RMA_B_System1
3098,2640,Engine Start,2006-12-11 01:25:00,,RMA_A_System1
3099,2640,Engine Start,2006-12-11 01:25:00,,RMA_B_System1
3100,2640,Taxi-Out,2006-12-11 19:57:00,,RMA_A_System1
3101,2640,Taxi-Out,2006-12-11 19:57:00,,RMA_B_System1
3102,2640,Taxi-Out,2006-12-12 15:55:00,,RMA_A_System1
3103,2640,Taxi-Out,2006-12-12 15:55:00,,RMA_B_System1
3104,2640,Engine Start,2007-01-17 22:39:00,,RMA_V_System1
3105,2640,Taxi-Out,2008-07-13 15:50:00,,RMA_D_System4
3106,2640,Descent,2008-07-13 15:50:00,,RMA_D_System2
3107,2640,Taxi-Out,2008-07-14 12:26:00,,RMA_D_System4
3108,2640,Taxi-Out,2008-07-14 12:26:00,,RMA_D_System2
3109,2640,Approach Land,2008-07-14 20:47:00,,RMA_D_System2
3110,2640,Taxi-Out,2008-07-19 08:50:00,,RMA_D_System4
3111,2640,Taxi-Out,2008-07-19 21:56:00,,RMA_D_System4
3112,2640,Approach Land,2008-07-19 21:56:00,,RMA_D_System2
3113,2640,Approach Land,2008-09-02 02:46:00,,RMA_D_System2
3114,2640,Approach Land,2008-09-07 21:12:00,,RMA_D_System2
3115,2640,Approach Land,2008-09-08 08:09:00,,RMA_D_System2
3116,2640,Approach Land,2008-09-09 20:04:00,,RMA_D_System2
3117,2640,Taxi-Out,2008-09-14 10:55:00,,RMA_D_System2
3118,2640,Taxi-Out,2008-09-16 11:02:00,,RMA_D_System2
3119,2640,Taxi-Out,2008-09-16 21:38:00,,RMA_D_System2
3120,2640,Taxi-Out,2008-09-17 10:29:00,,RMA_D_System2
3121,2640,Taxi-Out,2008-09-17 21:05:00,,RMA_D_System2
3122,2640,Descent,2008-09-19 15:26:00,,RMA_A_System2
3123,2640,Taxi-Out,2008-09-20 19:30:00,,RMA_K_System3
3124,2640,Descent,2008-10-09 11:46:00,,RMA_A_System2
3125,2640,Descent,2008-10-18 08:04:00,,RMA_A_System2
3126,2640,Leg Transition,2008-10-20 16:29:00,,RMA_S_System3
3127,2640,Leg Transition,2008-10-20 16:29:00,,RMA_Q_System3
3128,2640,Leg Transition,2008-11-30 11:24:00,,RMA_G_System4
3129,2640,Engine Start,2008-12-03 08:14:00,,RMA_G_System4
3130,2640,Engine Start,2008-12-03 22:15:00,,RMA_G_System4
3131,2640,Engine Start,2008-12-06 15:41:00,,RMA_G_System4
3132,2640,Engine Start,2008-12-07 02:06:00,,RMA_G_System4
3133,2640,Engine Start,2008-12-07 11:10:00,,RMA_G_System4
3134,2640,Engine Start,2008-12-07 23:59:00,,RMA_G_System4
3135,2640,Engine Start,2008-12-08 15:29:00,,RMA_G_System4
3136,2640,Engine Start,2008-12-09 04:20:00,,RMA_G_System4
3137,2640,Leg Transition,2008-12-10 08:41:00,,RMA_G_System4
3138,2640,Engine Start,2008-12-10 20:54:00,,RMA_G_System4
3139,2640,Engine Start,2008-12-11 10:28:00,,RMA_G_System4
3140,2640,Engine Start,2008-12-11 20:56:00,,RMA_G_System4
3141,2640,Leg Transition,2008-12-12 12:40:00,,RMA_G_System4
3142,2640,Engine Start,2008-12-13 02:11:00,,RMA_G_System4
3143,2640,Engine Start,2008-12-13 16:20:00,,RMA_G_System4
3144,2640,Leg Transition,2008-12-14 02:52:00,,RMA_G_System4
3145,2640,Engine Start,2008-12-14 13:03:00,,RMA_G_System4
3146,2640,Engine Start,2008-12-15 02:22:00,,RMA_G_System4
3147,2640,Engine Start,2008-12-15 16:18:00,,RMA_G_System4
3148,2640,Engine Start,2008-12-16 02:45:00,,RMA_G_System4
3149,2640,Engine Start,2008-12-16 12:30:00,,RMA_G_System4
3150,2640,Engine Start,2008-12-17 02:02:00,,RMA_G_System4
3151,2640,Engine Start,2008-12-17 15:19:00,,RMA_G_System4
3152,2640,Engine Start,2008-12-18 04:41:00,,RMA_G_System4
3153,2640,Engine Start,2008-12-18 19:42:00,,RMA_G_System4
3154,2640,Leg Transition,2008-12-19 15:43:00,,RMA_G_System4
3155,2640,Engine Start,2008-12-20 08:04:00,,RMA_G_System4
3156,2640,Engine Start,2008-12-20 21:00:00,,RMA_G_System4
3157,2640,Leg Transition,2008-12-22 16:04:00,,RMA_G_System4
3158,2640,Engine Start,2008-12-23 02:44:00,,RMA_G_System4
3159,2640,Engine Start,2008-12-23 12:42:00,,RMA_G_System4
3160,2640,Engine Start,2008-12-24 02:16:00,,RMA_G_System4
3161,2640,Engine Start,2008-12-24 15:20:00,,RMA_G_System4
3162,2640,Engine Start,2008-12-25 04:20:00,,RMA_G_System4
3163,2640,Engine Start,2008-12-25 19:48:00,,RMA_G_System4
3164,2640,Leg Transition,2008-12-26 15:46:00,,RMA_G_System4
3165,2640,Leg Transition,2008-12-28 15:27:00,,RMA_G_System4
3166,2640,Engine Start,2008-12-29 02:09:00,,RMA_G_System4
3167,2640,Engine Start,2008-12-29 12:33:00,,RMA_G_System4
3168,2640,Engine Start,2008-12-30 01:03:00,,RMA_G_System4
3169,2640,Engine Start,2008-12-30 15:34:00,,RMA_G_System4
3170,2640,Engine Start,2008-12-31 02:11:00,,RMA_G_System4
3171,2640,Leg Transition,2008-12-31 12:34:00,,RMA_G_System4
3172,2640,Engine Start,2009-01-01 02:06:00,,RMA_G_System4
3173,2640,Engine Start,2009-01-01 15:45:00,,RMA_G_System4
3174,2640,Engine Start,2009-01-02 04:22:00,,RMA_G_System4
3175,2640,Leg Transition,2009-01-02 19:26:00,,RMA_G_System4
3176,2640,Leg Transition,2009-01-03 15:50:00,,RMA_G_System4
3177,2640,Approach Land,2009-01-04 11:08:00,,RMA_D_System3
3178,2640,Leg Transition,2009-01-04 11:08:00,,RMA_G_System4
3179,2640,Taxi-Out,2009-01-05 00:07:00,,RMA_D_System3
3180,2640,Engine Start,2009-01-05 00:07:00,,RMA_G_System4
3181,2640,Taxi-Out,2009-01-05 12:36:00,,RMA_D_System3
3182,2640,Descent,2009-01-06 02:05:00,,RMA_D_System3
3183,2640,Taxi-Out,2009-01-06 15:21:00,,RMA_D_System3
3184,2640,Taxi-Out,2009-01-07 02:11:00,,RMA_D_System3
3185,2640,Engine Start,2009-01-07 12:31:00,,RMA_G_System4
3186,2640,Descent,2009-01-07 12:31:00,,RMA_A_System2
3187,2640,Engine Start,2009-01-08 02:09:00,,RMA_G_System4
3188,2640,Taxi-Out,2009-01-08 15:22:00,,RMA_D_System3
3189,2640,Descent,2009-01-09 04:35:00,,RMA_K_System3
3190,2640,Taxi-Out,2009-01-09 04:35:00,,RMA_D_System3
3191,2640,Taxi-Out,2009-01-10 15:19:00,,RMA_D_System3
3192,2640,Leg Transition,2009-01-10 15:19:00,,RMA_G_System4
3193,2640,Taxi-Out,2009-01-11 02:04:00,,RMA_D_System3
3194,2640,Taxi-Out,2009-01-11 11:04:00,,RMA_D_System3
3195,2640,Taxi-Out,2009-01-11 21:08:00,,RMA_D_System3
3196,2640,Taxi-Out,2009-01-12 12:33:00,,RMA_D_System3
3197,2640,Taxi-Out,2009-01-13 02:07:00,,RMA_D_System3
3198,2640,Taxi-Out,2009-01-13 02:11:00,,RMA_D_System3
3199,2640,Taxi-Out,2007-08-31 12:51:00,,RMA_D_System4
3200,2640,Descent,2007-08-31 12:51:00,,RMA_W_System1
3201,2640,Descent,2007-09-14 15:42:00,,RMA_K_System4
3202,2640,Taxi-Out,2007-09-15 03:33:00,,RMA_K_System4
3203,2640,Descent,2007-09-17 08:13:00,,RMA_K_System4
3204,2640,Descent,2007-09-18 19:55:00,,RMA_K_System4
3205,2640,Descent,2007-09-29 07:53:00,,RMA_A_System2
3206,2640,Taxi-Out,2007-11-01 13:25:00,,RMA_D_System3
3207,2640,Taxi-Out,2007-11-02 02:17:00,,RMA_D_System3
3208,2640,Taxi-Out,2007-11-02 15:32:00,,RMA_D_System3
3209,2640,Taxi-Out,2007-11-03 02:51:00,,RMA_D_System3
3210,2640,Taxi-Out,2007-11-03 15:28:00,,RMA_D_System3
3211,2640,Taxi-Out,2007-11-04 02:37:00,,RMA_D_System3
3212,2640,Taxi-Out,2007-11-04 13:07:00,,RMA_D_System3
3213,2640,Taxi-Out,2007-11-05 02:13:00,,RMA_D_System3
3214,2640,Taxi-Out,2007-11-05 15:28:00,,RMA_D_System3
3215,2640,Taxi-Out,2007-11-08 08:01:00,,RMA_D_System3
3216,2640,Taxi-Out,2007-11-08 20:02:00,,RMA_D_System3
3217,2640,Taxi-Out,2007-11-09 07:48:00,,RMA_D_System3
3218,2640,Engine Start,2007-11-23 23:58:00,,RMA_H_System3
3219,2640,Enroute Cruise,2007-11-24 15:18:00,,RMA_H_System3
3220,2640,Enroute Cruise,2007-11-25 04:35:00,,RMA_H_System3
3221,2640,Taxi-Out,2008-04-29 22:59:00,,RMA_X_System3
3222,2982,Engine Start,2006-04-21 03:50:00,,RMA_E_System3
3223,2982,Engine Start,2006-05-18 09:08:00,,RMA_E_System3
3224,2982,Engine Start,2006-05-25 16:22:00,,RMA_E_System3
3225,2982,Engine Start,2006-07-01 21:17:00,,RMA_E_System3
3226,2982,Engine Start,2006-07-13 12:03:00,,RMA_Other04
3227,2982,Engine Start,2006-07-14 19:44:00,,RMA_Other04
3228,2982,Engine Start,2006-08-25 04:24:00,,RMA_E_System3
3229,2982,Engine Start,2006-09-22 08:34:00,,RMA_E_System3
3230,2982,Climb,2006-10-08 06:25:00,,RMA_B_System2
3231,2982,Engine Start,2006-11-02 22:58:00,,RMA_E_System3
3232,2982,Leg Transition,2006-12-13 07:54:00,,RMA_Other00
3233,2982,Engine Start,2007-01-18 06:38:00,,RMA_E_System3
3234,2982,Taxi-Out,2007-02-11 15:57:00,,RMA_D_System2
3235,2982,Taxi-Out,2007-02-11 16:00:00,,RMA_D_System2
3236,2982,Engine Start,2007-03-08 21:42:00,,RMA_E_System3
3237,2982,Power On,2007-03-23 15:50:00,,RMA_N_System4
3238,2982,Engine Start,2007-03-23 15:50:00,,RMA_Other04
3239,2982,Engine Start,2007-05-22 16:32:00,,RMA_E_System3
3240,2982,Engine Start,2007-05-31 16:14:00,,RMA_D_System2
3241,2982,Leg Transition,2008-03-16 09:44:00,,RMA_X_System2
3242,2982,Leg Transition,2008-03-16 22:04:00,,RMA_X_System2
3243,2982,Engine Start,2008-03-26 04:35:00,,RMA_E_System4
3244,2982,Engine Start,2008-04-07 05:31:00,,RMA_E_System4
3245,2982,Taxi-Out,2008-05-07 15:47:00,,RMA_D_System3
3246,2982,Engine Start,2008-05-12 06:48:00,,RMA_E_System4
3247,2982,Leg Transition,2008-05-17 20:25:00,,RMA_X_System2
3248,2982,Leg Transition,2008-05-19 08:49:00,,RMA_X_System2
3249,2982,Leg Transition,2008-05-19 21:45:00,,RMA_X_System2
3250,2982,Engine Start,2008-05-19 21:45:00,,RMA_E_System4
3251,2982,Leg Transition,2008-05-20 12:58:00,,RMA_X_System2
3252,2982,Leg Transition,2008-05-20 23:07:00,,RMA_X_System2
3253,2982,Leg Transition,2008-05-21 11:44:00,,RMA_X_System2
3254,2982,Leg Transition,2008-05-21 22:06:00,,RMA_X_System2
3255,2982,Engine Start,2008-05-26 21:56:00,,RMA_E_System4
3256,2982,Engine Start,2008-06-01 02:30:00,,RMA_E_System4
3257,2982,Engine Start,2008-06-02 03:49:00,,RMA_E_System4
3258,2982,Engine Start,2008-06-12 21:16:00,,RMA_E_System4
3259,2982,Engine Start,2008-06-13 08:03:00,,RMA_E_System4
3260,2982,Enroute Cruise,2008-08-30 08:32:00,,RMA_B_System3
3261,2982,Taxi-Out,2008-09-13 15:53:00,,RMA_D_System3
3262,2982,Engine Start,2008-09-20 20:02:00,,RMA_E_System4
3263,2982,Taxi-Out,2008-10-01 08:15:00,,RMA_D_System3
3264,2982,Descent,2008-10-15 08:03:00,,RMA_B_System3
3265,2982,Engine Start,2008-10-16 20:46:00,,RMA_E_System4
3266,2982,Engine Start,2008-10-26 15:22:00,,RMA_E_System4
3267,2982,Engine Start,2008-10-27 04:18:00,,RMA_E_System4
3268,2982,Descent,2008-11-08 15:18:00,,RMA_B_System3
3269,2982,Enroute Cruise,2008-11-08 15:18:00,,RMA_A_System2
3270,2982,Descent,2008-11-09 19:49:00,,RMA_A_System2
3271,2982,Descent,2008-11-19 21:04:00,,RMA_B_System3
3272,2982,Climb,2008-11-23 02:12:00,,RMA_A_System2
3273,2982,Descent,2008-11-28 20:51:00,,RMA_B_System3
3274,2982,Enroute Cruise,2008-12-04 16:25:00,,RMA_B_System3
3275,2982,Engine Start,2008-12-17 20:53:00,,RMA_E_System4
3276,2982,Engine Start,2008-12-18 21:31:00,,RMA_E_System4
3277,2982,Engine Start,2008-12-25 01:58:00,,RMA_E_System4
3278,2982,Descent,2008-12-26 15:20:00,,RMA_B_System3
3279,2982,Enroute Cruise,2008-12-27 19:37:00,,RMA_A_System2
3280,2982,Engine Start,2008-12-30 20:08:00,,RMA_E_System4
3281,2982,Engine Start,2008-12-31 08:18:00,,RMA_E_System4
3282,2982,Engine Start,2009-01-08 11:05:00,,RMA_E_System4
3283,2982,Leg Transition,2009-01-10 21:49:00,,RMA_Other03
3284,2982,Descent,2009-01-16 13:37:00,,RMA_B_System3
3285,2982,Engine Start,2009-01-18 11:11:00,,RMA_E_System4
3286,2982,Engine Start,2009-02-10 22:30:00,,RMA_E_System4
3287,2982,Enroute Cruise,2009-02-12 22:26:00,,RMA_G_System3
3288,2982,Descent,2009-02-22 13:56:00,,RMA_B_System4
3289,2982,Taxi-Out,2009-02-25 20:20:00,,RMA_D_System3
3290,2982,Enroute Cruise,2009-03-02 16:44:00,,RMA_B_System4
3291,2982,Enroute Cruise,2009-03-08 23:50:00,,RMA_G_System3
3292,2982,Descent,2009-03-10 13:32:00,,RMA_B_System3
3293,2982,Descent,2009-03-11 16:40:00,,RMA_B_System3
3294,2982,Taxi-Out,2007-08-03 19:41:00,,RMA_D_System1
3295,2982,Engine Start,2007-08-07 02:59:00,,RMA_E_System4
3296,2982,Engine Start,2007-08-16 05:58:00,,RMA_E_System4
3297,2982,Engine Start,2007-08-18 05:03:00,,RMA_E_System4
3298,2982,Engine Start,2007-08-20 02:56:00,,RMA_E_System4
3299,2982,Engine Start,2007-08-25 20:40:00,,RMA_E_System4
3300,2982,Engine Start,2007-08-29 02:46:00,,RMA_E_System4
3301,2982,Engine Start,2007-09-03 03:17:00,,RMA_E_System4
3302,2982,Engine Start,2007-09-04 21:48:00,,RMA_E_System4
3303,2982,Engine Start,2007-09-04 21:50:00,,RMA_E_System4
3304,2982,Engine Start,2007-09-05 23:54:00,,RMA_E_System4
3305,2982,Engine Start,2007-09-07 02:17:00,,RMA_E_System4
3306,2982,Engine Start,2007-09-08 02:33:00,,RMA_E_System4
3307,2982,Engine Start,2007-09-09 02:06:00,,RMA_E_System4
3308,2982,Engine Start,2007-09-10 02:35:00,,RMA_E_System4
3309,2982,Engine Start,2007-09-11 13:33:00,,RMA_E_System4
3310,2982,Engine Start,2007-09-12 02:26:00,,RMA_E_System4
3311,2982,Engine Start,2007-09-12 15:52:00,,RMA_E_System4
3312,2982,Engine Start,2007-09-13 03:45:00,,RMA_E_System4
3313,2982,Engine Start,2007-09-13 16:20:00,,RMA_E_System4
3314,2982,Descent,2007-09-13 16:20:00,,RMA_B_System3
3315,2982,Engine Start,2007-09-14 02:55:00,,RMA_E_System4
3316,2982,Engine Start,2007-09-16 01:25:00,,RMA_E_System4
3317,2982,Engine Start,2007-09-19 05:09:00,,RMA_E_System4
3318,2982,Descent,2007-09-20 19:23:00,,RMA_B_System3
3319,2982,Taxi-Out,2007-09-21 15:20:00,,RMA_D_System3
3320,2982,Enroute Cruise,2007-09-23 07:52:00,,RMA_B_System3
3321,2982,Engine Start,2007-09-23 20:46:00,,RMA_E_System4
3322,2982,Engine Start,2007-10-07 02:49:00,,RMA_E_System4
3323,2982,Descent,2007-10-07 15:31:00,,RMA_B_System4
3324,2982,Engine Start,2007-10-11 02:18:00,,RMA_E_System4
3325,2982,Taxi-Out,2007-10-17 17:35:00,,RMA_D_System3
3326,2982,Approach Land,2007-10-19 03:13:00,,RMA_D_System3
3327,2982,Taxi-Out,2007-10-19 15:43:00,,RMA_D_System3
3328,2982,Taxi-Out,2007-10-20 02:36:00,,RMA_D_System3
3329,2982,Taxi-Out,2007-10-20 15:19:00,,RMA_D_System3
