Aircraft;Component;System;Date;Reason;Time Hours; Time Cycles
1151;MME_Component_O; ;24/04/2006;1;57394;6250
1151;MME_Component_A; ;15/05/2006;3;0;0
1151;MME_Component_D; ;19/05/2006;3;14469;1525
1151;MME_Component_I; ;20/05/2006;3;33544;3627
1151;MME_Component_J; ;21/05/2006;3;10483;1108
1151;MME_Component_D; ;21/05/2006;3;10549;1114
1151;MME_Component_A;System3;02/06/2006;3;93740;10624
1151;MME_Component_A;System3;02/06/2006;3;3705;388
1151;MME_Component_B;System3;02/06/2006;3;93740;10624
1151;MME_Component_B;System3;02/06/2006;3;4317;452
1151;MME_Component_I; ;02/06/2006;3;10461;1108
1151;MME_Component_B;System2;19/07/2006;3;9571;1015
1151;MME_Component_J; ;23/09/2006;3;22653;2406
1151;MME_Component_B;System2;26/10/2006;3;4193;445
1151;MME_Component_J; ;20/11/2006;3;899;98
1151;MME_Component_J; ;23/11/2006;3;96321;10902
1151;MME_Component_D; ;23/11/2006;3;96321;10902
1151;MME_Component_D; ;23/11/2006;3;2722;294
1151;MME_Component_B;System1;23/11/2006;3;18617;2337
1151;MME_Component_B;System3;23/11/2006;3;6067;636
1151;MME_Component_I; ;23/11/2006;3;0;0
1151;MME_Component_I; ;14/12/2006;3;2898;310
1151;MME_Component_D; ;04/02/2007;3;20714;2195
1151;MME_Component_A;System1;09/02/2007;2;220;22
1151;MME_Component_H; ;04/04/2007;3;14493;1537
1151;MME_Component_G;System1;06/07/2007;3;2219;232
1151;MME_Component_G;System4;06/07/2007;3;6940;734
1151;MME_Component_D; ;30/10/2007;3;7547;801
1151;MME_Component_B;System4;27/12/2007;3;101935;11495
1151;MME_Component_N; ;21/02/2008;3;19047;2021
1151;MME_Component_A;System2;03/04/2008;3;103155;11629
1151;MME_Component_J; ;05/04/2008;3;6834;727
1151;MME_Component_I; ;24/04/2008;3;60153;6521
1151;MME_Component_D; ;27/04/2008;3;7039;747
1151;MME_Component_G;System2;03/05/2008;3;16605;1742
1151;MME_Component_D; ;13/09/2008;3;8008;857
1151;MME_Component_J; ;26/09/2008;3;32385;3446
1151;MME_Component_J; ;27/09/2008;3;0;0
1151;MME_Component_A;System2;24/11/2008;3;106358;11974
1151;MME_Component_A;System2;24/11/2008;3;3203;345
1151;MME_Component_D; ;24/11/2008;3;5212;565
1151;MME_Component_B;System2;24/11/2008;3;13388;1415
1151;MME_Component_A;System4;15/03/2009;3;9528;1022
1151;MME_Component_B;System4;15/03/2009;3;3301;358
1710;MME_Component_B;System3;29/03/2006;3;16777;1763
1710;MME_Component_A;System4;25/04/2006;3;14721;1543
1710;MME_Component_J; ;19/05/2006;3;92288;10427
1710;MME_Component_A;System3;07/07/2006;3;10092;1061
1710;MME_Component_A;System2;17/08/2006;3;12039;1264
1710;MME_Component_D; ;18/08/2006;3;16900;1777
1710;MME_Component_B;System2;18/08/2006;3;5808;616
1710;MME_Component_A;System2;16/09/2006;3;93829;10591
1710;MME_Component_B;System2;16/09/2006;3;397;40
1710;MME_Component_A;System4;11/10/2006;3;94204;10629
1710;MME_Component_A;System4;11/10/2006;3;2253;238
1710;MME_Component_B;System2;12/10/2006;3;375;38
1710;MME_Component_L; ;16/12/2006;3;95151;10729
1710;MME_Component_B;System3;17/12/2006;3;95151;10729
1710;MME_Component_B;System3;20/12/2006;3;3632;383
1710;MME_Component_B;System1;08/02/2007;3;4913;514
1710;MME_Component_B;System3;11/02/2007;3;96013;10818
1710;MME_Component_B;System4;15/04/2007;3;19823;2079
1710;MME_Component_D; ;05/05/2007;3;8568;902
1710;MME_Component_B;System4;19/05/2007;3;97515;10977
1710;MME_Component_B;System4;26/05/2007;3;629;67
1710;MME_Component_I; ;26/06/2007;3;32184;3400
1710;MME_Component_G;System1;14/08/2007;3;20394;2152
1710;MME_Component_A;System2;07/09/2007;3;24253;2553
1710;MME_Component_B;System3;18/10/2007;3;4617;486
1710;MME_Component_H; ;21/11/2007;3;37479;3968
1710;MME_Component_J; ;24/11/2007;3;8042;846
1710;MME_Component_D; ;24/11/2007;3;23307;2448
1710;MME_Component_B;System4;14/12/2007;3;3121;330
1710;MME_Component_A;System3;27/01/2008;3;101218;11368
1710;MME_Component_E; ;22/06/2008;3;45920;4905
1710;MME_Component_B;System4;02/09/2008;3;5148;576
1710;MME_Component_B;System2;27/09/2008;3;9949;1052
1710;MME_Component_F;1;05/11/2008;3;14909;1574
1710;MME_Component_G;System1;20/03/2009;3;106567;11946
1710;MME_Component_G;System1;20/03/2009;3;4084;444
1710;MME_Component_A;System1;20/03/2009;3;11029;1172
1710;MME_Component_A;System1;20/03/2009;3;0;0
1710;MME_Component_A;System2;05/05/2009;3;107168;12009
1710;MME_Component_G;System2;07/05/2009;3;107186;12011
1710;MME_Component_A;System2;08/05/2009;3;39;4
1950;MME_Component_G;System3;07/04/2006;3;6653;696
1950;MME_Component_B;System3;21/04/2006;3;8738;916
1950;MME_Component_B;System3;21/04/2006;3;82075;9155
1950;MME_Component_B;System4;21/04/2006;3;82075;9155
1950;MME_Component_H; ;21/04/2006;3;14439;1516
1950;MME_Component_F;4;21/04/2006;3;38497;4175
1950;MME_Component_D; ;26/05/2006;3;82579;9207
1950;MME_Component_D; ;26/05/2006;3;2333;240
1950;MME_Component_N; ;30/05/2006;3;22120;2340
1950;MME_Component_B;System4;04/06/2006;3;82670;9217
1950;MME_Component_B;System3;04/06/2006;3;595;62
1950;MME_Component_G;System3;12/06/2006;3;923;96
1950;MME_Component_J; ;13/06/2006;3;22168;2344
1950;MME_Component_A;System2;14/07/2006;3;31981;3429
1950;MME_Component_B;System2;15/07/2006;3;18984;2000
1950;MME_Component_F;3;07/08/2006;1;39742;4308
1950;MME_Component_F;2;07/08/2006;1;39742;4308
1950;MME_Component_F;1;07/08/2006;1;39742;4308
1950;MME_Component_F;4;07/08/2006;1;1245;133
1950;MME_Component_F;1;07/08/2006;1;39742;4308
1950;MME_Component_F;2;10/08/2006;1;34091;3676
1950;MME_Component_F;3;16/08/2006;1;39742;4308
1950;MME_Component_F;4;16/08/2006;1;11393;1197
1950;MME_Component_A; ;22/08/2006;3;84;9
1950;MME_Component_H; ;22/08/2006;3;35803;3867
1950;MME_Component_B; ;26/08/2006;3;64;7
1950;MME_Component_I; ;29/08/2006;3;4;2
1950;MME_Component_I; ;29/08/2006;3;24261;2581
1950;MME_Component_G; ;31/08/2006;3;23256;2475
1950;MME_Component_H; ;31/08/2006;3;5;3
1950;MME_Component_I; ;31/08/2006;3;42196;4576
1950;MME_Component_H; ;01/09/2006;3;12;1
1950;MME_Component_I; ;13/09/2006;3;9003;947
1950;MME_Component_D; ;18/10/2006;3;6961;731
1950;MME_Component_H; ;09/11/2006;3;947;102
1950;MME_Component_I; ;11/01/2007;3;85236;9494
1950;MME_Component_I; ;11/01/2007;3;1730;184
1950;MME_Component_A;System1;01/03/2007;3;86037;9577
1950;MME_Component_B;System2;05/03/2007;3;86082;9581
1950;MME_Component_B;System2;05/03/2007;3;0;0
1950;MME_Component_B;System2;09/03/2007;3;44;4
1950;MME_Component_D; ;12/03/2007;3;6565;690
1950;MME_Component_B;System4;12/03/2007;3;22615;2392
1950;MME_Component_A;System2;15/03/2007;3;2857;303
1950;MME_Component_B;System2;15/03/2007;3;2857;303
1950;MME_Component_B;System4;09/04/2007;3;388;42
1950;MME_Component_B;System1;12/04/2007;3;20786;2188
1950;MME_Component_A;System2;25/05/2007;3;12233;1284
1950;MME_Component_B;System2;17/06/2007;3;1412;144
1950;MME_Component_K;001A;23/06/2007;3;8680;908
1950;MME_Component_A;System2;01/09/2007;3;88731;9853
1950;MME_Component_A;System2;08/09/2007;3;1629;168
1950;MME_Component_A;System2;15/09/2007;3;188;20
1950;MME_Component_B;System2;15/09/2007;3;1381;144
1950;MME_Component_A;System1;23/09/2007;3;3917;407
1950;MME_Component_B;System3;24/09/2007;3;18;2
1950;MME_Component_D; ;21/10/2007;3;21414;2246
1950;MME_Component_A;System1;22/11/2007;3;89915;9977
1950;MME_Component_K;001A;20/01/2008;3;3173;333
1950;MME_Component_B;System3;21/01/2008;3;1743;183
1950;MME_Component_B;System3;15/02/2008;3;341;38
1950;MME_Component_D; ;06/03/2008;1;8850;933
1950;MME_Component_B;System2;19/03/2008;3;2204;235
1950;MME_Component_A;System1;05/04/2008;3;91762;10177
1950;MME_Component_N; ;17/04/2008;3;70050;7642
1950;MME_Component_B;System2;10/05/2008;3;674;76
1950;MME_Component_B;System1;31/05/2008;3;101;11
1950;MME_Component_D; ;30/08/2008;3;4421;477
1950;MME_Component_J; ;06/09/2008;3;11064;1175
1950;MME_Component_B;System2;01/10/2008;3;1809;196
1950;MME_Component_J; ;10/10/2008;3;384;42
1950;MME_Component_D; ;12/10/2008;3;2827;308
1950;MME_Component_K;001A;03/11/2008;3;3755;408
1950;MME_Component_D; ;18/11/2008;3;515;54
1950;MME_Component_D; ;20/11/2008;3;20;2
1950;MME_Component_A;System2;28/11/2008;3;5455;587
1950;MME_Component_G;System2;11/01/2009;3;6155;661
1950;MME_Component_B;System4;26/02/2009;3;96258;10658
2436;MME_Component_B;System4;22/04/2006;3;1729;183
2436;MME_Component_B;System1;28/07/2006;3;10310;1090
2436;MME_Component_A;System1;16/08/2006;3;3822;401
2436;MME_Component_A;System1;21/08/2006;3;77561;8517
2436;MME_Component_A;System1;21/08/2006;3;74;8
2436;MME_Component_K;001A;23/08/2006;3;34659;3711
2436;MME_Component_B;System1;04/09/2006;3;77754;8537
2436;MME_Component_A;System4;09/09/2006;3;77835;8547
2436;MME_Component_A;System4;09/09/2006;3;14443;1514
2436;MME_Component_B;System1;12/10/2006;3;577;66
2436;MME_Component_D; ;02/11/2006;3;14739;1550
2436;MME_Component_D; ;02/11/2006;3;78644;8637
2436;MME_Component_A;System3;09/02/2007;3;8067;855
2436;MME_Component_A;System3;10/02/2007;3;80211;8805
2436;MME_Component_A;System3;10/02/2007;3;80211;8805
2436;MME_Component_B;System3;10/02/2007;3;21323;2253
2436;MME_Component_D; ;17/02/2007;3;7379;783
2436;MME_Component_A;System1;22/04/2007;3;3639;390
2436;MME_Component_J; ;22/04/2007;3;81200;8907
2436;MME_Component_J; ;22/04/2007;3;36227;3862
2436;MME_Component_D; ;22/04/2007;3;6767;720
2436;MME_Component_A;System1;22/06/2007;3;82112;9001
2436;MME_Component_G;System1;04/07/2007;3;8730;921
2436;MME_Component_H; ;04/07/2007;3;18884;1984
2436;MME_Component_G;System1;12/07/2007;3;131;14
2436;MME_Component_A;System1;19/07/2007;3;8477;896
2436;MME_Component_F;3;26/07/2007;1;37395;3981
2436;MME_Component_F;4;28/07/2007;1;37395;3981
2436;MME_Component_F;2;28/07/2007;1;37395;3981
2436;MME_Component_F;4;28/07/2007;1;37395;3981
2436;MME_Component_F;3;28/07/2007;1;37395;3981
2436;MME_Component_F;1;28/07/2007;1;37395;3981
2436;MME_Component_F;2;29/07/2007;1;37395;3981
2436;MME_Component_F;1;08/09/2007;3;37395;3981
2436;MME_Component_A; ;04/10/2007;3;82545;9046
2436;MME_Component_A;System1;04/10/2007;3;1345;139
2436;MME_Component_J; ;07/10/2007;3;1358;140
2436;MME_Component_A;System3;08/10/2007;3;2347;242
2436;MME_Component_D; ;08/10/2007;3;1358;140
2436;MME_Component_A;System1;09/11/2007;3;512;57
2436;MME_Component_B;System1;12/11/2007;3;4768;504
2436;MME_Component_B;System1;17/11/2007;3;71;8
2436;MME_Component_B;System1;25/02/2008;2;7100;760
2436;MME_Component_D; ;30/04/2008;3;6450;682
2436;MME_Component_A;System4;04/05/2008;3;9796;1177
2436;MME_Component_A;System1;04/06/2008;3;2519;264
2436;MME_Component_G;System1;08/06/2008;3;3211;340
2436;MME_Component_J; ;03/07/2008;3;42115;4493
2436;MME_Component_D; ;03/07/2008;3;898;92
2436;MME_Component_A;System2;19/07/2008;3;19035;2021
2436;MME_Component_H; ;14/08/2008;3;17993;1908
2436;MME_Component_D; ;29/08/2008;3;6417;676
2436;MME_Component_B;System1;19/09/2008;3;3419;369
2436;MME_Component_A;System4;14/10/2008;3;87374;9561
2436;MME_Component_B;System4;14/10/2008;3;3312;350
2436;MME_Component_D; ;23/10/2008;3;4951;528
2436;MME_Component_I; ;20/03/2009;3;26176;2768
2436;MME_Component_A;System2;01/05/2009;3;90201;9869
2436;MME_Component_A;System2;01/05/2009;3;45051;4804
2838;MME_Component_B;System3;05/04/2006;3;2528;315
2838;MME_Component_B;System3;09/04/2006;3;66;9
2838;MME_Component_J; ;22/04/2006;3;15792;1903
2838;MME_Component_H; ;05/05/2006;3;9493;1154
2838;MME_Component_D; ;15/05/2006;3;67946;7723
2838;MME_Component_D; ;15/05/2006;3;11223;1376
2838;MME_Component_J; ;21/05/2006;3;68017;7732
2838;MME_Component_D; ;21/05/2006;3;71;9
2838;MME_Component_B;System3;28/05/2006;3;641;77
2838;MME_Component_B;System3;03/06/2006;3;67;10
2838;MME_Component_B;System3;12/06/2006;3;68311;7771
2838;MME_Component_B;System3;12/06/2006;3;121;15
2838;MME_Component_H; ;18/07/2006;3;7309;909
2838;MME_Component_I; ;18/07/2006;3;34705;4007
2838;MME_Component_H; ;05/09/2006;3;69531;7918
2838;MME_Component_H; ;05/09/2006;3;1745;214
2838;MME_Component_B;System3;08/10/2006;3;1691;202
2838;MME_Component_D; ;22/12/2006;3;13703;1666
2838;MME_Component_A;System3;25/12/2006;3;71139;8101
2838;MME_Component_A;System3;25/12/2006;3;4081;488
2838;MME_Component_A;System2;01/01/2007;3;9750;1190
2838;MME_Component_A;System3;15/02/2007;3;71708;8168
2838;MME_Component_A;System3;15/02/2007;3;569;67
2838;MME_Component_B;System2;18/03/2007;3;14747;1792
2838;MME_Component_B;System2;19/03/2007;3;15;2
2838;MME_Component_A;System2;21/03/2007;3;25957;3062
2838;MME_Component_N; ;30/03/2007;3;72099;8219
2838;MME_Component_D; ;11/04/2007;3;17389;2109
2838;MME_Component_H; ;16/04/2007;3;2791;330
2838;MME_Component_A;System2;25/04/2007;3;0;0
2838;MME_Component_B;System2;25/04/2007;3;72445;8263
2838;MME_Component_B;System2;25/04/2007;3;470;60
2838;MME_Component_A;System2;29/04/2007;3;481;61
2838;MME_Component_B;System4;12/06/2007;3;4557;547
2838;MME_Component_B;System3;25/06/2007;3;2177;269
2838;MME_Component_H; ;11/08/2007;3;9201;1115
2838;MME_Component_B;System3;25/08/2007;3;752;86
2838;MME_Component_B;System3;22/09/2007;2;4472;529
2838;MME_Component_D; ;22/10/2007;3;3778;454
2838;MME_Component_B;System3;06/11/2007;3;997;117
2838;MME_Component_B;System3;09/11/2007;3;34;5
2838;MME_Component_B;System2;13/11/2007;3;2713;321
2838;MME_Component_A;System1;23/12/2007;3;16938;2044
2838;MME_Component_A;System2;26/01/2008;3;76230;8711
2838;MME_Component_D; ;12/02/2008;3;76415;8733
2838;MME_Component_D; ;12/02/2008;3;4155;494
2838;MME_Component_D; ;12/02/2008;3;14088;1705
2838;MME_Component_A;System3;13/03/2008;3;539;66
2838;MME_Component_D; ;23/05/2008;3;1337;168
2838;MME_Component_G;System2;13/06/2008;3;21957;2665
2838;MME_Component_B;System2;09/07/2008;2;42;4
2838;MME_Component_B;System4;15/12/2008;3;7482;875
2838;MME_Component_F;3;02/01/2009;1;38825;4556
2838;MME_Component_F;2;30/01/2009;1;38825;4556
2838;MME_Component_F;4;31/01/2009;1;38825;4556
2838;MME_Component_F;1;01/02/2009;1;38825;4556
2838;MME_Component_F;3;01/02/2009;1;38825;4556
2838;MME_Component_F;1;01/02/2009;1;38825;4556
2838;MME_Component_F;4;01/02/2009;1;20182;2429
2838;MME_Component_F;2;01/02/2009;1;8567;1010
